,user_id,movie_id,rating
85004,889,23,3
35877,612,926,2
91518,916,387,4
48977,588,588,4
46244,426,483,5
35309,286,336,5
98548,233,4,3
77833,588,542,3
1348,239,430,3
9035,314,1054,1
63044,698,482,2
72057,378,55,4
63488,723,169,4
14510,6,204,3
26768,95,423,5
54357,710,603,4
94,145,275,2
20834,11,423,5
1136,256,472,4
26390,337,449,4
45803,624,286,5
86883,13,803,3
58968,829,250,3
28280,500,172,2
25402,405,732,5
27535,295,705,4
51855,305,1074,2
79138,33,880,3
68231,145,271,4
97508,924,402,3
42591,63,325,2
14190,194,443,3
852,16,194,5
1078,194,187,4
32780,49,50,1
14278,299,511,4
66327,630,325,3
2967,221,268,5
93489,535,419,3
39635,109,928,3
21486,457,825,5
89871,930,137,2
93225,796,796,4
24436,340,88,5
24612,7,98,4
17735,380,135,3
8707,281,989,2
75379,379,143,4
35086,518,546,4
51127,328,778,3
48266,727,259,4
15448,393,1183,3
96022,846,941,2
14487,243,655,4
69522,782,1528,2
16715,305,7,4
10439,299,17,1
31961,561,469,4
36919,545,69,4
57312,560,1265,3
80259,347,696,4
87313,892,436,3
92711,85,715,4
7668,297,79,3
2123,90,906,2
16953,159,289,2
45684,655,1103,3
2579,13,338,1
79489,535,301,4
9885,64,1139,1
5029,6,209,4
73487,327,168,4
6703,296,279,4
14198,270,569,4
63815,546,313,2
53852,727,187,5
95043,775,333,4
28108,293,302,4
45312,425,1,2
45454,663,985,3
791,221,1010,3
38915,194,380,1
75036,16,939,4
49810,390,1296,2
26415,508,144,3
99049,885,216,3
22585,328,198,3
68179,894,1315,3
7445,189,248,4
21336,184,221,5
66960,378,949,3
35638,315,513,5
78935,574,242,5
57275,567,12,4
42451,564,312,3
91389,514,222,4
61389,425,540,2
31508,505,151,3
23468,454,173,2
65924,653,117,4
31491,6,501,5
62816,113,325,4
45956,457,632,5
90350,882,1052,2
70852,526,121,2
55225,201,1170,4
26105,435,154,4
4987,178,245,3
67766,836,611,5
53720,281,289,3
35197,196,382,4
52639,557,300,4
61848,495,94,3
80385,608,163,1
75674,373,739,3
79314,815,485,4
25150,416,1400,4
89346,805,403,4
11450,121,428,5
98975,24,324,5
71695,470,319,3
99625,847,685,2
77354,408,334,2
80373,815,217,3
86583,907,402,5
99449,821,98,5
6728,130,3,5
78500,201,590,1
38272,308,239,3
92735,896,461,3
77375,894,1462,3
17685,130,627,5
57419,551,761,1
19027,178,895,3
60164,653,510,2
84836,707,476,3
83780,537,200,3
78829,893,77,4
27617,417,943,3
67170,671,56,1
25935,451,332,4
17045,224,300,4
99223,501,150,5
36985,498,271,2
17034,156,318,4
18419,181,268,1
7525,160,762,3
91788,880,63,3
80566,826,1228,3
25473,404,348,3
5396,28,480,5
18652,417,425,4
23407,385,24,3
30262,553,523,4
26797,437,168,3
66190,707,174,2
38004,325,628,3
32036,95,77,4
79717,290,472,4
81380,893,118,4
46804,426,133,5
21444,305,904,4
93182,868,100,5
19464,313,218,2
97877,934,69,5
85889,542,401,3
6646,43,117,4
32138,276,634,4
20932,293,582,4
46618,292,499,5
65119,881,50,3
33133,447,981,2
26139,363,70,2
20793,154,474,5
83940,450,722,5
10652,66,597,3
37006,342,789,3
11134,234,179,3
26603,112,321,3
57390,60,23,4
63629,650,214,3
53051,248,156,5
33503,119,301,4
43882,295,381,5
39517,493,117,5
24524,368,201,5
37260,536,699,3
46064,716,196,5
13735,357,1095,3
49240,457,658,4
33899,485,288,3
96817,374,117,5
82410,880,845,3
27385,416,468,5
15018,268,928,1
36619,276,658,4
62250,720,1176,5
31308,118,320,5
39082,290,252,3
66522,839,326,4
73667,888,137,4
98209,887,393,4
31147,454,70,4
4093,71,285,3
67556,907,620,4
75921,437,52,3
42,201,979,2
87695,659,467,3
48999,606,428,3
30968,548,887,4
30135,311,194,4
40360,429,500,1
14414,405,734,2
15729,387,1538,3
80064,537,319,4
61000,14,523,4
36857,585,707,5
168,68,117,4
27513,151,603,5
38349,634,919,2
73210,314,1053,5
57408,385,940,3
67377,815,584,3
33407,263,480,3
62709,411,449,3
33216,561,1220,2
85989,806,29,4
92809,266,276,3
31043,15,282,3
85544,535,32,3
47649,311,630,5
31351,62,83,5
39583,455,100,4
54987,268,230,3
1476,106,582,4
98206,455,117,3
73001,889,178,5
62383,178,246,4
28125,452,517,2
75461,886,1046,2
59747,844,71,3
42190,496,1139,2
85530,521,203,3
78732,290,102,3
84435,615,262,4
40079,621,63,1
82148,638,202,3
12237,381,724,3
74835,379,435,5
78746,566,231,1
72139,931,275,5
58840,757,129,3
12318,393,456,3
84325,276,332,4
1379,181,1,3
13299,60,197,4
43434,429,708,3
96182,589,877,4
45679,69,289,4
478,1,20,4
7750,276,854,4
6855,244,208,5
71707,449,640,5
65219,617,635,4
24595,416,21,3
25619,276,343,4
5669,184,1006,3
20982,297,17,3
28644,450,607,5
70161,618,193,4
75824,172,428,4
95400,537,584,2
15761,385,114,5
28946,393,138,3
6988,339,190,4
81226,374,220,2
73244,559,661,3
9592,364,690,4
90197,708,289,4
34478,313,820,2
12543,344,248,4
98944,192,118,2
52631,374,742,5
67394,815,174,4
16120,429,628,3
49388,655,1288,3
18635,128,614,3
7242,162,151,3
97303,936,7,4
32012,243,514,4
85364,927,143,3
5268,20,186,3
67076,152,88,5
97413,903,928,2
14319,66,742,5
25155,254,542,3
32115,188,468,4
60719,271,707,4
36121,194,1411,1
91780,896,43,3
19932,23,357,3
77220,887,421,5
12658,394,174,5
80263,716,58,5
58308,592,332,3
93941,497,73,3
28943,95,779,3
30442,503,747,3
60186,299,1258,2
37640,506,417,4
54190,291,21,2
95218,757,298,4
29546,492,185,3
46572,436,265,3
21191,466,181,4
57633,216,66,2
77822,655,218,3
7100,361,273,3
90037,796,685,4
23734,26,276,4
24940,313,420,5
31206,497,38,3
93075,841,316,4
88747,494,204,5
84932,561,117,3
20345,447,300,4
82841,329,657,3
53310,697,283,5
75821,767,300,4
81447,655,462,3
15407,268,433,4
30303,15,310,4
18150,313,586,2
60399,489,890,5
42653,493,404,4
88152,543,9,4
95864,506,434,4
94474,913,95,4
80115,905,302,5
48809,551,710,5
91646,155,322,2
93739,505,117,4
46769,110,161,5
69433,699,243,2
50742,437,705,4
70348,397,480,5
96632,788,531,4
6812,315,302,5
37226,181,275,3
28046,123,479,4
33427,472,417,4
25276,94,111,4
16580,330,763,5
64522,644,181,4
26776,398,125,3
34913,533,568,5
63628,363,735,3
13551,151,121,5
68109,270,219,5
15266,317,271,3
99079,650,27,3
12609,393,349,3
52413,642,1509,2
60894,712,506,3
86846,774,573,2
16904,200,135,4
94485,387,25,2
6037,311,469,5
85928,632,550,2
81141,738,550,3
32339,100,349,3
99863,707,864,4
92849,634,284,4
50460,711,763,1
95026,483,258,4
77891,429,999,2
22656,135,98,5
80412,814,234,3
26231,383,223,3
18008,320,161,4
9294,99,237,5
23785,338,301,4
69699,400,748,2
56426,694,210,4
74913,729,294,2
91413,645,48,4
54279,220,340,4
42509,381,640,5
17966,45,1060,3
46434,545,393,4
13189,379,522,5
59033,772,304,4
73479,743,276,5
37129,464,748,4
49309,63,284,3
90418,758,61,3
30068,550,259,2
53571,171,286,3
90111,804,646,4
99061,919,539,3
34572,542,288,2
48359,537,426,1
31939,327,1101,4
60050,792,1015,5
6560,48,654,5
28012,505,195,3
96725,758,117,4
88536,864,367,5
85809,805,411,2
28207,153,265,4
50203,90,1005,2
27921,537,28,3
47252,635,886,4
10573,389,204,4
19681,381,175,5
16150,190,1313,2
72338,450,172,4
77746,711,433,4
96141,24,276,5
89057,929,127,5
5247,38,780,4
33034,456,13,4
46553,568,301,1
7783,291,1083,3
14422,307,449,4
2819,151,480,5
8306,313,487,3
33849,468,603,5
4801,312,134,5
55658,457,318,5
5057,13,860,1
14210,308,91,4
27885,533,328,4
2333,239,478,5
97932,934,584,4
30525,454,655,3
66500,328,1401,2
30170,426,836,3
88979,871,289,3
57078,588,354,5
60995,784,321,3
62502,748,237,4
59066,622,402,3
5036,102,66,3
37634,23,156,3
63873,780,496,4
29726,249,309,3
69797,431,294,5
54556,776,436,4
82393,863,908,1
8523,62,147,3
79671,751,751,4
29307,42,202,5
39359,546,717,5
6947,244,1098,5
10950,301,54,3
97328,751,274,4
23065,115,357,5
45809,311,56,5
74379,184,160,3
41306,587,326,3
16486,11,455,3
22107,474,180,5
21301,409,429,5
78404,5,163,5
18605,207,866,3
85275,398,111,3
81038,665,546,2
29213,548,273,5
81244,846,562,5
1653,222,1044,4
55287,741,722,3
42177,92,274,4
92332,470,124,3
16550,118,32,5
8303,146,262,4
42740,341,872,4
52988,803,286,5
54354,627,578,3
29490,535,212,4
31537,18,177,3
85654,650,1419,3
60141,392,181,5
9102,297,7,4
98713,907,1,5
81272,788,9,4
42608,387,1129,4
34174,63,282,1
53624,747,502,5
91903,883,396,2
42700,537,727,2
88843,754,127,4
57452,526,307,2
10866,262,762,2
56719,751,380,3
43702,28,28,4
71792,916,1109,3
87349,847,740,4
97777,693,735,4
33219,590,285,5
37275,361,421,3
14213,379,1219,2
3667,289,815,3
15202,270,684,4
76311,661,280,3
33603,589,313,5
48897,737,89,4
59314,639,83,4
83317,878,514,4
65004,445,460,2
99975,537,443,3
90404,764,531,5
77481,942,303,4
89027,463,1007,3
9504,97,97,5
67915,97,69,5
59436,308,131,4
77748,932,218,3
6369,92,1041,3
15287,90,131,5
98444,938,841,3
53116,327,44,3
9097,378,65,3
66847,21,986,1
87265,482,249,2
52867,758,391,3
72489,878,317,4
41840,551,476,5
62815,768,121,4
68379,776,50,5
76162,58,174,4
1213,145,355,3
78365,540,269,4
22314,405,622,1
84188,774,232,2
40147,462,22,5
21160,56,151,4
70396,506,566,4
86123,608,268,4
77054,650,528,3
53778,768,1016,2
77088,743,294,2
70383,894,877,3
69688,586,96,4
98703,655,1643,5
57077,712,202,4
57171,610,276,4
56513,151,962,1
89447,853,690,2
23519,58,514,5
30464,508,88,3
34790,217,779,1
41493,579,428,4
52985,548,3,1
99853,739,50,4
6145,234,1463,5
15594,302,299,2
23392,95,82,3
77761,95,855,3
55009,23,62,3
84608,758,79,4
27766,92,620,3
8722,276,1073,3
85148,640,209,5
80302,943,721,5
42265,552,411,3
10806,167,169,1
69023,891,531,4
89547,368,441,3
45987,655,1108,3
4968,175,31,4
84235,429,121,3
37856,21,993,4
42906,499,271,3
24753,59,3,4
92136,508,215,3
85914,734,483,4
10483,131,19,4
18042,178,258,4
49619,762,302,5
20589,416,501,5
13637,407,50,4
94172,507,306,5
31034,347,1039,5
13309,296,117,3
55197,613,607,4
46464,711,343,3
29141,520,269,5
81744,871,172,5
70833,896,70,4
41322,595,591,4
33983,429,62,3
52330,587,886,2
24643,268,229,2
73603,436,840,3
79129,881,465,3
55769,836,165,4
37110,458,124,4
3354,87,386,2
38459,585,1018,2
86986,120,515,5
34794,201,699,3
31588,26,458,3
74635,707,248,4
84617,497,55,3
93349,653,571,1
51529,262,546,2
97529,933,226,2
92952,940,150,3
6195,344,119,5
13325,389,194,4
13456,130,393,5
34597,440,171,5
5557,6,523,5
72014,61,310,4
74742,187,52,4
78660,387,42,4
95654,497,300,3
62327,650,316,3
38954,543,186,3
92827,920,268,3
55011,780,357,5
73637,682,820,3
35759,380,425,4
6396,343,187,4
90980,294,255,3
13685,407,249,2
76332,830,501,3
51380,447,144,5
49796,94,215,4
76917,370,523,3
16819,318,865,2
65426,426,1020,4
68343,870,90,4
32231,381,479,5
66634,594,15,4
96510,871,97,3
14375,24,56,4
43020,327,98,4
23395,21,322,3
42397,566,483,4
18238,280,153,5
1212,82,194,4
27916,457,959,4
7641,117,1057,2
89132,896,482,3
29749,90,762,3
54668,710,313,4
69726,871,511,2
5589,18,462,3
15869,110,751,3
27875,274,591,4
15868,60,558,4
3810,122,427,3
81105,871,360,3
17584,366,573,5
11984,156,180,5
33923,528,393,2
51203,4,327,5
18476,449,286,4
44923,248,1,3
31762,472,393,3
60151,862,1011,5
51481,470,7,3
78257,588,268,5
15087,222,452,1
31752,43,785,3
52046,758,95,3
29622,495,62,3
24324,241,335,3
96216,389,240,3
22195,450,685,4
90500,7,317,4
43624,697,713,5
76519,875,496,4
85083,825,121,5
29454,443,327,4
30052,536,143,5
26901,497,802,2
93216,363,496,4
44374,99,313,5
4819,38,392,5
27277,60,433,4
35583,466,873,2
3294,301,610,3
19761,405,216,2
86013,805,928,3
92333,940,191,4
96062,832,50,3
69674,645,89,4
27770,99,125,4
56009,707,792,4
44039,632,184,5
86062,881,756,4
10857,347,806,3
47353,660,559,2
14611,361,1119,3
13522,352,657,4
64641,407,216,4
62121,307,64,4
84861,606,38,4
6591,234,709,4
84681,542,88,3
88075,305,650,4
83131,308,525,5
99294,276,300,4
19770,406,511,5
76301,69,79,4
19569,398,393,5
54086,499,313,5
15316,173,880,4
45668,334,124,5
90367,766,1050,3
19930,60,842,4
41729,548,14,1
48052,488,168,4
99627,820,895,2
94724,869,151,5
16132,244,161,4
27083,497,230,2
46398,524,513,4
33384,391,11,3
81604,705,83,4
80519,585,1501,4
56013,689,109,5
64502,811,323,5
69423,198,201,3
70260,892,178,5
21207,380,161,2
5261,270,379,5
48358,363,854,1
28397,514,83,5
5194,7,92,5
88973,893,597,4
68308,907,472,5
49805,764,86,3
74790,351,895,3
28267,177,628,2
57904,645,216,4
42953,626,328,1
8686,291,155,3
5319,116,887,3
65615,881,77,2
41133,648,203,1
50118,659,794,3
90308,844,919,3
15173,27,515,4
40885,389,65,4
28377,96,216,4
47972,655,1644,1
38680,396,222,5
42315,479,188,2
35138,566,196,4
47548,90,59,5
63683,429,72,2
38072,233,95,5
31563,60,166,4
51605,710,197,4
26676,180,258,5
44213,533,1016,3
21766,284,306,4
67474,862,484,4
27449,94,1218,4
84880,495,582,4
54521,734,482,2
54540,500,100,4
34756,96,486,3
8633,270,800,5
76755,709,541,3
73904,918,638,4
90067,455,172,4
24557,500,665,3
83247,896,591,3
32799,410,754,3
54525,627,636,4
70263,847,756,1
64995,429,972,4
21320,218,173,3
67421,527,191,5
805,181,927,1
51116,377,168,5
19921,429,229,2
7259,357,928,4
98920,80,64,5
69550,638,222,4
92171,383,604,5
5813,293,300,2
17110,318,157,5
47789,527,182,5
83704,916,118,2
76653,758,448,4
38566,363,682,1
77882,425,233,2
21277,418,344,1
77351,457,13,3
99828,938,993,5
19469,354,131,3
64554,733,282,3
54481,378,1101,3
30243,336,383,1
41156,621,881,2
59947,264,98,5
48841,298,88,5
77400,225,482,5
16516,128,98,4
56699,694,632,4
92783,877,739,4
84962,643,1221,3
15538,345,269,5
99054,850,485,5
79131,340,497,5
39970,450,921,4
11942,206,294,2
20933,119,597,4
96562,579,294,4
42027,275,121,3
14049,95,791,3
58507,82,169,4
35243,479,153,4
68426,931,476,3
1484,60,208,5
97549,776,427,3
4430,109,62,3
39924,570,326,1
24143,189,99,5
42690,267,47,5
26378,449,1006,4
21022,21,551,3
47788,663,243,3
57177,788,781,3
76439,312,614,4
92764,381,483,5
78535,256,92,1
59832,478,367,4
87496,930,282,4
5411,292,1050,4
72650,201,770,3
92151,843,521,2
89307,271,315,4
13833,405,1338,1
61117,216,91,4
25705,90,639,5
88768,883,273,4
5795,73,286,4
68717,894,147,3
65775,798,1539,2
87919,805,100,5
73825,933,209,2
28458,537,1065,1
26805,268,729,3
7352,94,34,1
46123,197,879,4
32525,294,237,4
20448,345,1221,3
38416,320,235,3
75535,333,483,4
33416,279,158,3
81602,686,654,5
8198,20,405,3
81061,676,272,4
87686,805,9,3
2789,145,460,1
65290,886,318,5
11936,402,257,4
91120,546,665,2
36612,561,1529,3
99729,619,79,5
82386,795,546,3
87028,495,739,4
15549,10,521,4
19915,350,193,4
87283,923,460,4
72740,360,651,4
28757,252,276,5
72989,714,1028,4
33593,107,323,1
52732,749,172,5
40598,577,338,3
7510,6,487,5
3825,246,423,3
19689,286,1504,4
97651,786,376,3
32839,527,156,3
45547,249,275,4
85681,673,895,3
18376,113,678,2
44110,404,690,5
79397,846,484,5
65725,246,133,3
47969,749,125,5
24890,493,96,4
16735,167,290,3
52517,749,1047,3
23688,361,737,4
22397,85,393,4
20000,391,222,2
52066,463,1067,2
59926,680,25,4
3002,65,56,3
11496,243,286,4
94300,299,319,3
77814,504,834,2
82290,766,197,3
46780,391,213,4
214,259,255,4
52716,788,51,4
53495,95,707,3
39111,504,1522,3
46523,711,1074,3
41000,311,660,4
10894,85,318,4
69528,864,710,2
11795,256,370,3
54944,184,220,3
78992,896,8,5
57935,650,1039,3
93492,881,1164,1
44949,508,168,4
32330,479,190,4
69989,571,45,4
49086,11,504,3
61067,807,252,4
35936,465,656,3
47005,144,651,4
33152,503,204,3
52107,748,174,5
50236,648,929,4
85279,886,709,3
46554,432,1,2
3532,138,493,4
89993,707,167,2
82860,92,147,2
80388,334,527,3
50960,715,193,5
36955,468,275,4
45336,416,425,4
15609,263,495,5
9559,387,56,5
77900,882,566,4
97062,758,204,4
42545,660,249,2
76664,102,4,2
77249,774,526,4
77250,880,293,4
3641,300,948,4
91168,916,168,4
48118,657,286,4
98593,266,9,4
31198,361,269,4
55758,545,211,3
52256,597,250,4
38941,534,825,4
15067,125,781,3
79943,487,85,2
67216,846,219,4
48479,234,222,3
78215,796,39,3
64258,643,679,3
58792,715,179,4
22677,173,269,4
78511,829,281,3
58280,706,331,5
32416,560,756,2
50246,765,285,5
50112,659,196,4
93606,901,294,3
46886,643,94,4
41621,353,346,4
71237,897,199,4
64619,506,271,4
46021,291,129,5
53044,501,24,3
88003,896,496,4
53048,92,974,2
69305,747,530,5
64762,875,474,5
7814,249,333,4
6888,268,826,1
78823,727,771,3
28276,497,562,2
50111,49,1036,2
2646,314,1218,4
63608,882,559,3
82320,806,76,3
78292,107,327,3
81275,766,176,2
95938,933,679,1
7425,31,498,4
48146,552,25,3
26414,412,7,5
60339,362,313,4
2917,293,293,4
30158,234,211,3
70446,821,1060,5
35810,417,91,2
1351,303,1160,2
93198,863,316,5
82074,642,969,2
92179,715,692,3
14145,405,1100,1
60849,533,203,4
68502,806,228,4
75208,766,414,4
20965,308,712,4
77397,673,528,5
34102,490,237,1
47744,92,9,4
22750,10,50,5
94212,840,183,5
62571,882,173,5
58805,472,742,5
15591,427,938,5
12515,297,195,1
2936,116,262,3
41817,44,67,3
65514,747,949,5
65353,850,663,2
21716,412,487,3
7474,186,550,4
2630,293,36,1
91114,855,510,4
28086,537,46,3
73006,804,64,5
80055,798,1076,3
50830,72,233,4
85777,916,919,5
54226,468,100,5
37185,639,88,3
12124,224,662,5
61740,280,619,4
31057,360,304,4
424,254,436,2
2005,266,676,3
66929,707,1642,5
8734,43,54,3
18543,62,168,5
52197,461,242,3
94896,772,331,5
56702,763,237,3
92814,871,11,3
61278,642,1030,4
80206,727,191,4
73142,912,318,4
34277,608,1172,5
89234,136,257,3
43888,427,258,4
17512,387,136,3
43509,280,486,5
43111,585,510,5
57835,402,276,5
40453,518,591,3
97702,931,313,4
81953,838,258,5
96692,16,66,4
77849,168,273,4
49092,658,56,5
57517,540,222,4
22742,474,474,5
99784,806,875,3
30430,259,781,3
9664,177,47,3
25614,445,479,3
33537,472,80,3
32329,569,3,1
25707,347,158,3
92387,880,257,5
35754,334,287,3
95774,864,930,3
29717,435,834,5
47497,290,117,3
8360,374,685,4
96354,631,873,2
81677,539,59,5
59215,679,196,4
51630,757,248,4
62540,798,795,3
21666,301,824,3
57828,562,4,1
27628,524,234,4
27270,144,144,4
37578,560,136,3
70897,731,140,2
55396,597,127,4
34676,587,347,3
63966,537,149,3
83426,535,693,3
13999,297,748,2
3142,224,1208,1
73024,72,518,4
32098,354,169,3
16578,63,924,3
39980,295,97,5
6865,340,204,4
54658,63,1,3
61188,790,660,3
43419,472,41,4
21498,158,659,5
96009,592,260,4
98284,931,302,4
14486,374,758,1
82713,756,143,5
23758,417,382,2
13550,392,285,3
77261,484,226,4
60666,145,358,4
8090,91,82,5
5450,325,109,2
99819,648,456,2
52617,456,1222,2
42457,591,86,5
66150,595,14,5
83002,919,715,5
96381,893,220,3
80150,601,429,5
458,92,587,3
95789,897,705,3
3757,258,323,4
70745,798,204,4
43634,670,482,5
95410,880,201,4
55835,348,477,3
64341,407,186,4
58210,146,345,4
85583,936,125,4
37224,542,58,4
64663,894,1142,4
7479,187,659,5
77117,339,187,5
84222,813,307,4
28081,59,52,4
1871,13,331,3
57557,85,589,3
67366,933,156,4
23813,453,188,4
48121,616,333,2
48867,327,302,3
97167,901,142,4
94681,867,328,5
41475,565,70,5
88387,22,526,4
34578,606,15,5
83340,932,659,5
40593,339,74,4
7490,59,926,1
12292,239,558,5
37791,466,24,4
49113,749,188,3
18721,130,230,3
22449,234,530,4
9994,286,477,3
27910,407,29,3
30463,505,1285,3
50188,487,1440,4
93229,903,59,4
61858,796,810,3
21963,425,491,2
65,138,26,5
10574,292,288,3
27583,346,369,3
63137,657,118,1
37609,509,332,2
61093,796,210,3
78258,201,232,2
30474,541,781,5
29119,55,118,5
40175,201,218,4
71129,893,259,3
89292,499,205,5
82161,883,100,4
23391,145,510,4
44689,709,564,1
63702,896,686,3
17612,102,96,3
15700,269,665,1
53705,436,23,4
1511,184,86,5
62,201,219,4
37589,346,318,5
6167,159,1002,3
51938,727,801,2
88208,697,254,2
12132,262,491,3
9833,121,126,3
37980,328,684,5
10289,389,1119,3
11044,128,213,3
57775,472,94,5
41179,373,679,2
67105,798,97,1
6155,269,211,4
7149,59,65,4
36096,200,141,4
89612,830,451,4
37052,445,276,3
37337,544,325,1
68771,181,1382,1
4859,77,23,4
94211,864,97,4
3742,327,300,2
68134,889,240,3
52824,791,289,4
8240,189,143,5
65362,655,250,3
14356,214,268,2
63043,234,832,2
75811,807,79,5
32445,320,800,4
11445,390,124,4
38399,324,289,5
2839,142,243,1
96276,933,183,4
14810,308,505,3
38624,591,934,3
85613,790,739,4
40769,99,240,4
47700,490,293,2
22696,230,515,5
11755,332,928,5
20361,405,949,5
76683,807,234,3
11545,87,64,5
16303,311,168,4
19253,326,615,4
60947,872,815,4
32995,69,307,2
22286,23,202,3
9505,385,606,4
71998,677,508,5
76289,885,588,4
94063,592,501,4
30615,158,250,4
84536,115,302,4
42799,474,289,3
72061,512,325,2
53764,733,242,4
39919,655,52,3
25704,45,820,4
71894,796,1057,2
58823,437,237,4
11559,18,193,5
58316,849,172,5
43328,642,44,3
80455,804,292,2
4754,327,655,4
75153,406,466,4
19589,44,245,4
55661,13,771,3
88378,881,322,4
43878,680,20,4
1995,151,89,5
8163,72,644,4
45995,369,900,4
65072,524,173,4
95821,842,303,5
20196,405,227,1
28542,84,866,4
64167,222,654,3
86870,934,516,3
21727,13,478,4
90445,435,235,4
95918,938,591,3
91238,907,50,4
30236,262,100,3
23330,64,265,4
82679,405,668,1
69614,854,257,3
99844,892,631,4
91317,313,559,3
32453,13,795,2
5188,13,90,3
97197,844,125,3
85817,850,659,4
41342,151,216,4
4646,128,660,2
49514,716,588,4
22109,11,259,3
10123,106,285,4
73613,938,1012,5
92523,407,408,4
13876,290,54,3
5540,100,340,3
41926,606,1518,4
42270,592,331,3
66110,682,153,3
77800,790,250,5
16663,198,631,3
81372,95,671,3
86559,747,735,4
39559,504,323,4
19550,116,993,2
59746,207,22,3
2468,310,536,4
83770,677,288,5
41568,474,971,4
25684,235,83,4
58432,619,17,1
38640,393,40,1
3454,254,50,5
60619,495,380,3
82821,839,117,5
6513,188,511,2
11368,147,751,2
63305,641,50,3
26749,92,143,3
3160,85,517,5
480,299,305,3
21097,403,925,4
93651,854,742,2
58062,786,82,4
41061,382,122,3
97057,886,1467,5
69778,374,526,4
31335,406,240,4
19919,454,1299,2
63381,889,728,3
3636,128,283,5
25430,234,887,3
49473,416,500,5
9169,312,209,3
84081,615,475,4
76507,644,259,4
95784,648,235,4
6034,8,294,3
6793,251,132,5
47690,7,672,1
32250,407,565,3
36875,152,133,5
2734,109,100,4
21488,13,237,5
68553,903,91,5
38359,107,288,3
6777,110,204,3
58939,714,300,5
70803,29,306,4
40314,226,236,3
94774,864,172,5
89648,532,311,2
98099,716,177,2
40826,588,97,2
13427,299,73,2
33245,503,45,5
14345,7,619,3
29390,409,609,3
48286,588,230,1
14619,308,477,4
28370,20,763,1
40942,523,934,4
90519,643,234,4
48138,2,274,3
23158,119,831,2
62557,716,265,5
79012,919,328,2
3990,244,743,5
86081,708,405,4
64197,314,710,3
3621,207,290,2
11969,216,93,4
54534,753,96,1
55843,320,172,4
96539,846,509,4
92897,716,505,4
46084,634,282,4
39554,497,72,3
52749,394,386,3
93212,548,164,5
33953,161,133,2
32540,517,111,3
95847,830,648,5
94464,825,284,3
55998,264,47,5
42613,11,717,2
17103,221,4,3
56407,149,678,2
6747,277,117,4
79979,916,763,3
33360,95,198,5
80562,524,310,4
20604,151,1286,5
52847,180,939,4
24310,487,739,2
59078,436,340,5
93029,391,133,4
15127,425,424,2
29675,43,559,1
13871,7,448,3
39947,601,1079,3
31704,290,125,3
36011,561,537,4
26813,532,603,5
13152,234,739,3
32866,59,484,4
98568,721,153,4
44778,537,135,5
16015,15,889,3
50380,747,180,5
63192,450,300,4
82969,790,1215,1
84486,11,365,3
22008,268,480,5
35534,317,299,4
18638,409,154,5
32016,424,427,4
83937,280,241,2
55460,532,218,5
67837,868,195,2
62444,314,132,4
29116,527,99,3
75894,379,234,5
76530,457,154,5
97737,315,93,5
12704,194,195,3
5479,152,866,5
16318,283,1487,2
40389,654,821,3
77161,313,631,2
45832,552,243,3
15015,393,365,3
35151,163,269,3
32541,473,25,4
21820,269,821,1
30511,536,204,4
42732,600,62,4
75867,697,456,3
63475,892,1219,2
16639,258,243,3
47155,144,357,4
56916,263,357,5
43463,406,747,2
17859,130,143,5
25573,393,154,2
55889,716,248,4
67034,286,330,5
56283,743,300,4
40638,234,845,3
73596,784,333,4
57405,83,243,3
5983,303,202,5
95285,480,169,5
23031,436,102,4
519,256,849,2
49688,249,1069,5
19614,399,1459,3
45347,682,69,4
99858,723,9,3
52187,787,899,3
26840,500,133,3
81233,815,1,5
95491,883,222,3
41305,477,732,4
77878,826,1,4
49880,608,172,1
74467,698,487,2
25794,94,763,3
85558,38,673,5
39222,465,475,3
61905,883,72,4
44411,398,174,5
44653,577,407,4
73717,286,250,4
39865,1,131,1
37671,181,820,1
31973,481,238,4
98945,141,591,4
47613,21,656,5
50615,518,10,3
28166,454,427,4
67360,760,739,4
45721,297,200,3
44872,318,179,4
75955,11,58,3
95283,854,811,3
45950,718,756,5
73507,785,183,5
65721,840,8,5
90925,497,42,4
25566,60,735,5
55023,522,543,4
59068,478,447,4
71693,684,763,2
72377,496,483,4
59690,521,298,3
50719,712,4,4
76125,682,187,5
12059,338,133,4
56178,650,97,3
53839,265,100,5
18444,359,405,3
61956,854,268,3
55016,655,1167,3
12803,85,502,4
24844,174,12,5
3393,181,20,1
18720,185,447,4
83269,871,352,3
32169,222,1011,4
91958,653,1087,2
46140,407,188,3
76931,839,455,4
89185,766,172,3
52030,711,215,3
83919,722,286,4
26918,392,650,5
43884,234,765,3
28599,457,64,5
57793,716,48,5
46532,655,1255,3
95637,940,420,4
9315,330,1016,3
22416,474,484,5
73721,405,1041,5
47517,297,535,3
16691,56,258,4
13337,92,135,4
81960,829,286,4
54712,313,588,4
83364,655,295,3
49053,562,230,1
75516,803,269,5
88259,1,111,5
2811,154,302,4
70203,234,939,2
47909,536,443,3
87193,901,391,5
18490,194,192,5
15773,92,89,5
69087,823,419,4
38626,648,674,3
40339,548,302,4
2454,10,505,4
50560,435,983,2
23509,7,611,3
81633,896,1042,2
54397,758,1111,4
40146,300,409,4
1167,1,47,4
76131,782,1012,2
81813,863,300,5
83270,246,111,3
25562,184,945,4
36907,385,1158,5
96955,864,230,2
31050,503,561,5
7176,299,742,4
